att3,att4,att1,att5,att7,att9,att6,att8,att19,att2,classe
9,0.0,122,0.0,0.862963,11.944499,2.277779,19.833334,-1.997241,129,CEMENT
9,0.0,52,0.0,0.462964,0.488889,3.277779,1.333333,-1.971781,82,CEMENT
9,0.111111,164,0.0,6.077768,0.785184,2.5,1.555556,-2.027771,83,CEMENT
9,0.0,81,0.0,0.074074,0.651853,0.444445,0.888889,-1.918888,79,CEMENT
9,0.0,97,0.0,1.096294,108.74074,1.555555,13.222221,-1.994105,123,CEMENT
9,0.0,249,0.0,327.26297,62.018505,14.388889,13.388889,-2.013382,87,CEMENT
9,0.0,198,0.0,4.385187,59.54075,2.444444,8.555555,-1.908348,127,CEMENT
9,0.0,242,0.0,1.144447,0.740742,1.5,1.222223,-1.984566,81,CEMENT
9,0.0,168,0.0,1.274075,1.585185,0.888889,1.555555,-2.030875,77,CEMENT
9,0.0,41,0.0,3.096298,1.496294,2.444445,1.777778,-2.00292,103,CEMENT
9,0.0,73,0.0,1.096294,0.522222,2.111111,1.166667,-2.032243,105,CEMENT
9,0.0,209,0.0,0.077778,90.829605,0.833333,11.444444,-1.985027,122,CEMENT
9,0.0,198,0.0,0.877778,103.762955,1.5,11.444446,-2.035377,122,CEMENT
9,0.0,165,0.0,1.574078,1.218523,2.38889,1.722222,-2.036336,96,CEMENT
9,0.0,99,0.0,0.400001,0.433334,1.0,0.833336,-2.022581,103,CEMENT
9,0.0,155,0.0,3.262958,0.122224,2.388887,0.833332,-2.024945,135,CEMENT
9,0.0,185,0.0,182.29631,1.055555,14.444446,1.166667,-2.007117,118,CEMENT
9,0.0,168,0.0,0.611112,0.107408,0.833333,0.388889,-1.907955,70,CEMENT
9,0.111111,160,0.0,0.32963,0.651852,0.944444,0.777777,-1.996907,73,CEMENT
9,0.0,56,0.0,0.207407,20.196299,1.111111,4.722223,-1.991445,107,CEMENT
9,0.0,206,0.0,0.062963,0.151852,0.277777,0.611111,-1.991964,105,CEMENT
9,0.0,144,0.0,3.944446,0.596294,5.5,1.388889,-2.065471,139,CEMENT
9,0.111111,83,0.0,0.785184,3.111112,0.777779,1.666666,-1.958524,83,CEMENT
9,0.0,38,0.0,1.051852,1.396296,0.888889,1.944445,-1.997589,103,CEMENT
9,0.0,135,0.0,0.107409,0.711111,0.944445,1.999999,-1.986567,104,CEMENT
9,0.0,133,0.0,0.74074,104.91862,0.777777,22.444443,-2.015554,108,CEMENT
9,0.111111,80,0.0,1.77778,0.566666,1.666667,1.500001,-1.973615,83,CEMENT
9,0.0,219,0.0,0.32963,0.933332,1.277777,0.666667,-1.962646,80,CEMENT
9,0.0,4,0.0,0.744446,0.596297,1.166667,0.944445,-2.006029,126,CEMENT
9,0.0,163,0.0,2.21111,0.962963,1.833334,1.555556,-1.984308,68,CEMENT
9,0.111111,245,0.0,1.007408,5.662962,1.888889,4.055555,-2.066695,78,CEMENT
9,0.0,33,0.0,4.596297,16.83333,2.944444,6.833332,-2.080474,108,CEMENT
9,0.0,252,0.0,0.41852,0.474074,1.055555,0.777778,-2.028043,82,CEMENT
9,0.0,169,0.0,2.08889,0.418519,2.000001,0.944445,-1.961254,66,CEMENT
9,0.0,236,0.0,0.062963,1.229628,1.055556,1.777779,-2.009854,102,CEMENT
9,0.0,37,0.0,0.177777,2.874073,1.000001,2.555556,-1.886072,78,CEMENT
9,0.0,37,0.111111,1.011109,1.807404,1.499999,2.444445,-2.030079,124,CEMENT
9,0.111111,146,0.0,0.444447,1.944448,0.999997,2.166667,-2.019545,125,CEMENT
9,0.0,189,0.0,0.951853,1.351851,1.277777,1.277779,-1.907502,124,CEMENT
9,0.0,187,0.0,12.329637,53.244434,4.055556,7.0,-2.010178,106,CEMENT
9,0.0,68,0.0,5.955534,0.844444,21.333334,1.333334,-1.981846,128,CEMENT
9,0.0,185,0.0,73.70736,0.207407,11.055557,0.444445,-2.034054,102,CEMENT
9,0.0,120,0.0,0.162964,0.177779,0.777778,0.666667,-2.083043,102,CEMENT
9,0.0,197,0.0,0.951854,1.555556,0.944445,2.999999,-1.978328,123,CEMENT
9,0.0,185,0.0,375.09625,0.596297,18.444445,1.277777,-2.032518,110,CEMENT
9,0.0,142,0.0,0.266666,0.907407,0.666667,1.388889,-1.623301,100,BRICKFACE
9,0.0,27,0.0,0.462963,0.488889,1.055556,1.0,-1.741254,50,BRICKFACE
9,0.0,19,0.0,2.82963,0.862964,1.444445,1.277778,-1.634416,55,BRICKFACE
9,0.0,34,0.0,0.340741,0.429631,1.444445,2.444445,-1.507007,83,BRICKFACE
9,0.111111,82,0.0,0.240741,0.800001,0.722223,1.333334,-1.276562,109,BRICKFACE
9,0.111111,99,0.0,2.029629,2.266665,1.555556,3.333333,-1.370369,107,BRICKFACE
9,0.0,35,0.0,0.518519,1.051853,0.777779,1.222223,-1.620398,62,BRICKFACE
9,0.0,8,0.0,2.285185,0.518519,1.277778,2.111111,-1.453114,79,BRICKFACE
9,0.0,23,0.0,1.051853,0.962963,1.444444,1.777778,-1.386867,85,BRICKFACE
9,0.333333,37,0.0,2.018517,3.762962,1.388889,3.888888,-1.176662,114,BRICKFACE
9,0.111111,1,0.0,2.388889,4.96296,1.833333,2.222223,-1.54801,115,BRICKFACE
9,0.0,14,0.0,0.785184,0.062963,0.555555,1.055555,-1.623392,60,BRICKFACE
9,0.111111,69,0.0,8.207409,9.440739,3.111111,3.944444,-1.659879,85,BRICKFACE
9,0.111111,42,0.0,1.1,2.462962,1.5,1.944444,-1.813886,63,BRICKFACE
9,0.0,78,0.0,1.144444,1.44074,1.5,1.611111,-1.811203,69,BRICKFACE
9,0.0,137,0.0,3.040741,3.885185,2.611111,2.944444,-1.844993,66,BRICKFACE
9,0.0,88,0.0,0.385185,4.044442,0.777777,3.666667,-1.625587,89,BRICKFACE
9,0.111111,88,0.111111,0.785185,5.677779,1.444445,4.5,-1.636863,71,BRICKFACE
9,0.0,88,0.0,1.822221,4.211112,1.666667,4.166667,-1.619549,115,BRICKFACE
9,0.0,13,0.0,0.72963,3.129627,1.388889,2.611111,-1.524253,73,BRICKFACE
9,0.222222,127,0.0,1.529629,9.496296,1.722222,3.444444,-1.707392,118,BRICKFACE
9,0.0,29,0.0,2.162962,5.144446,2.555555,2.166667,-1.733544,66,BRICKFACE
9,0.0,75,0.0,1.007407,1.544446,1.444445,1.833333,-1.524771,67,BRICKFACE
9,0.0,14,0.0,5.351851,1.022223,1.722222,2.666667,-1.345096,110,BRICKFACE
9,0.0,122,0.0,2.029629,1.277778,2.222222,2.166666,-1.630409,91,BRICKFACE
9,0.111111,95,0.0,0.107408,1.140741,0.722222,1.222222,-1.477019,100,BRICKFACE
9,0.0,145,0.0,0.607408,1.485186,0.888889,2.611111,-1.68544,102,BRICKFACE
9,0.0,26,0.0,0.211111,9.140738,2.499999,2.111111,-1.730306,93,BRICKFACE
9,0.111111,140,0.0,3.411113,2.166668,2.166666,1.833333,-1.634396,103,BRICKFACE
9,0.0,83,0.0,1.129629,0.596297,1.388889,1.944444,-1.508658,114,BRICKFACE
9,0.0,7,0.0,3.688889,2.033333,2.0,1.5,-1.823148,34,BRICKFACE
9,0.0,95,0.0,0.488889,2.729629,1.0,1.944444,-1.131204,109,BRICKFACE
9,0.0,100,0.0,0.907407,0.818518,1.611111,1.611111,-1.58144,111,BRICKFACE
9,0.0,38,0.0,2.518518,3.14074,2.222222,2.111111,-1.55762,106,BRICKFACE
9,0.0,23,0.0,0.651853,1.307409,0.888889,1.722222,-1.541502,86,BRICKFACE
9,0.0,96,0.0,1.277777,2.285188,1.5,1.611111,-1.598867,84,BRICKFACE
9,0.0,146,0.0,0.507407,0.577776,0.944444,1.666666,-1.807866,72,BRICKFACE
9,0.111111,40,0.0,1.085185,2.507408,1.388889,1.611112,-1.675465,73,BRICKFACE
9,0.111111,39,0.0,1.140741,1.94074,1.555556,2.444445,-1.709389,60,BRICKFACE
9,0.0,9,0.0,2.418516,0.877778,1.388889,2.5,-1.570588,92,BRICKFACE
9,0.0,97,0.111111,1.851852,6.56296,1.222222,4.444445,-1.677308,77,BRICKFACE
9,0.222222,137,0.0,0.8,2.888891,1.666667,3.666667,-1.627145,94,BRICKFACE
9,0.0,5,0.0,0.488889,1.277778,1.333333,2.166667,-1.548296,92,BRICKFACE
9,0.111111,69,0.0,4.518517,1.022222,1.888889,2.0,-1.408242,92,BRICKFACE
9,0.0,85,0.0,0.4,1.84074,1.333333,1.277777,-1.863182,56,BRICKFACE
9,0.0,41,0.0,1.574074,1.940741,2.055555,1.555555,-1.737293,61,BRICKFACE
9,0.0,95,0.0,3.411111,1.718517,1.833333,2.111111,-1.739017,57,BRICKFACE
9,0.0,121,0.0,1.52963,1.529629,1.722222,2.944444,-1.585609,113,BRICKFACE
9,0.0,85,0.0,1.288888,1.218518,1.333333,1.277778,-1.558599,101,BRICKFACE
9,0.0,131,0.0,1.218519,2.577779,1.388889,1.666667,-1.650844,86,BRICKFACE
9,0.111111,122,0.0,0.596296,2.72963,1.611111,1.611111,-1.695804,106,BRICKFACE
9,0.0,67,0.0,0.507407,0.388889,1.055556,0.833333,-1.700913,61,BRICKFACE
9,0.0,65,0.0,1.674073,4.329629,1.777778,2.722222,-1.760752,54,BRICKFACE
9,0.111111,86,0.0,1.555556,0.133333,1.333334,0.666667,-1.646671,74,BRICKFACE
9,0.0,141,0.0,1.485185,3.688889,1.277778,1.666667,-1.664008,89,BRICKFACE
9,0.222222,69,0.0,9.940739,2.477778,3.888889,2.166667,-1.66658,74,BRICKFACE
9,0.0,17,0.0,1.362962,1.422222,1.444444,1.666666,-1.755505,64,BRICKFACE
9,0.0,5,0.0,2.311111,0.607407,2.333333,1.777778,-1.21111,101,BRICKFACE
9,0.0,78,0.0,0.433333,1.174074,0.833333,1.611111,-1.169517,108,BRICKFACE
9,0.0,127,0.0,0.800001,2.444443,1.666666,2.0,-1.740736,121,BRICKFACE
9,0.0,71,0.0,2.074072,3.274074,2.777778,5.111111,-1.622331,90,BRICKFACE
9,0.0,24,0.0,0.162963,2.285186,0.888889,1.388889,-1.685074,58,BRICKFACE
9,0.111111,4,0.0,3.096294,4.374074,2.777778,2.722222,-1.318373,87,BRICKFACE
9,0.222222,149,0.0,0.255556,0.444445,0.833333,1.0,-1.574477,117,BRICKFACE
9,0.0,79,0.0,1.618517,1.974073,1.722222,1.944445,-1.837675,57,BRICKFACE
9,0.0,22,0.0,0.3,0.729629,0.5,1.277778,-1.650048,60,BRICKFACE
9,0.0,101,0.0,4.744444,6.296294,2.5,1.777778,-1.846158,72,BRICKFACE
9,0.0,64,0.0,0.577777,0.907407,1.333333,1.388889,-1.554234,74,BRICKFACE
9,0.0,140,0.0,0.285185,0.074074,0.944445,0.888889,-1.670314,116,BRICKFACE
9,0.0,21,0.0,0.518518,0.433333,0.888889,1.166667,-1.662177,53,BRICKFACE
9,0.111111,26,0.0,0.88889,3.185185,1.0,2.444445,-1.623202,67,BRICKFACE
9,0.0,79,0.0,3.733334,7.188887,1.666667,2.499999,-1.555549,95,BRICKFACE
9,0.0,75,0.0,0.774073,2.55185,1.055555,2.944445,-1.836328,59,BRICKFACE
9,0.111111,97,0.0,0.833333,2.162964,1.5,3.555556,-1.60859,86,BRICKFACE
9,0.0,7,0.0,0.788889,1.274074,1.166667,2.111111,-1.179347,114,BRICKFACE
9,0.0,4,0.0,2.711112,2.118518,1.333334,1.111112,-1.783602,40,BRICKFACE
9,0.0,68,0.0,0.207407,2.151851,0.444444,1.611111,-1.420087,117,BRICKFACE
9,0.0,147,0.0,2.907408,2.562964,2.055556,1.88889,-1.79139,69,BRICKFACE
9,0.0,134,0.0,1.840741,3.555556,2.388889,2.666666,-1.669752,104,BRICKFACE
9,0.0,84,0.0,1.629631,0.888889,1.777778,2.666667,-1.873032,51,BRICKFACE
9,0.111111,10,0.0,3.185182,7.185185,2.222222,3.111111,-1.591206,61,BRICKFACE
9,0.111111,120,0.0,0.640741,0.151852,0.611111,0.944444,-1.683529,108,BRICKFACE
9,0.222222,136,0.0,1.496295,5.618516,1.888889,3.055556,-1.768872,77,BRICKFACE
9,0.111111,145,0.0,0.118519,0.596295,0.555555,1.611111,-1.674318,101,BRICKFACE
9,0.0,8,0.0,1.851851,3.262961,1.888889,1.944444,-1.447037,102,BRICKFACE
9,0.0,69,0.0,2.21111,1.01111,1.833333,1.833333,-1.472378,81,BRICKFACE
9,0.0,67,0.0,2.118519,3.440744,2.111111,2.388889,-1.625668,64,BRICKFACE
9,0.111111,90,0.0,0.385185,1.885187,0.888889,1.722222,-1.520125,101,BRICKFACE
9,0.0,125,0.0,3.644444,1.574072,2.666666,2.722222,-1.819915,56,BRICKFACE
9,0.0,42,0.0,0.951851,1.6,1.055555,1.333333,-1.759414,56,BRICKFACE
9,0.0,11,0.0,0.8,0.951852,1.333333,1.388889,-1.302133,108,BRICKFACE
9,0.111111,69,0.0,1.407408,2.21111,2.111111,1.5,-1.641882,75,BRICKFACE
9,0.0,2,0.0,2.388888,1.529629,2.166667,2.38889,-1.753726,44,BRICKFACE
9,0.111111,139,0.0,1.274074,1.318518,1.444445,1.222222,-1.804829,86,BRICKFACE
9,0.0,13,0.0,0.596296,2.151852,1.388889,2.277778,-1.219211,103,BRICKFACE
9,0.0,89,0.0,2.907407,4.862958,1.722222,2.944445,-1.611365,89,BRICKFACE
9,0.111111,96,0.0,4.162963,1.9,1.555556,2.5,-1.773594,80,BRICKFACE
9,0.0,23,0.0,3.2,1.040741,2.0,2.944445,-1.785147,88,BRICKFACE
9,0.0,24,0.0,4.918518,2.374072,2.777777,3.611111,-1.456819,83,BRICKFACE
9,0.0,89,0.0,1.718519,3.011111,2.111111,2.833333,-1.937482,53,BRICKFACE
9,0.0,97,0.111111,1.911109,8.296293,2.0,3.777778,-1.652768,75,BRICKFACE
9,0.0,90,0.0,1.466666,1.022222,1.666667,1.333333,-1.333792,111,BRICKFACE
9,0.0,24,0.0,1.762964,2.355557,1.222223,2.333334,-1.665853,65,BRICKFACE
9,0.0,73,0.0,0.32963,1.54074,1.277777,1.111111,-1.397414,103,BRICKFACE
9,0.0,88,0.0,0.477778,2.385183,0.833333,2.888889,-1.653787,88,BRICKFACE
9,0.0,121,0.0,2.329629,2.874074,2.277778,2.888889,-1.776113,60,BRICKFACE
9,0.111111,91,0.0,1.440742,2.829631,1.722222,3.888889,-1.440963,115,BRICKFACE
9,0.0,27,0.0,1.485186,5.096297,1.388889,1.777778,-1.700324,68,BRICKFACE
9,0.0,29,0.0,1.362964,3.644445,2.222223,2.666667,-1.519702,100,BRICKFACE
9,0.0,23,0.0,0.996296,2.785182,0.722222,2.777778,-0.9757,113,BRICKFACE
9,0.111111,40,0.0,0.518519,0.655555,1.111111,2.500001,-1.603957,85,BRICKFACE
9,0.0,30,0.0,0.118518,0.8,1.222222,1.333333,-1.555097,102,BRICKFACE
9,0.0,77,0.0,2.34074,5.86667,2.222223,2.0,-1.610448,78,BRICKFACE
9,0.111111,96,0.0,2.977778,0.651851,3.333334,1.777778,-1.682651,92,BRICKFACE
9,0.0,147,0.0,0.429631,2.240742,1.111111,1.388889,-1.653926,92,BRICKFACE
9,0.0,42,0.0,3.5,0.862963,1.833333,2.055555,-1.680812,59,BRICKFACE
9,0.0,2,0.0,0.562963,0.700001,1.222222,1.5,-1.683847,63,BRICKFACE
9,0.0,31,0.0,0.72963,1.174074,1.611111,0.722222,-1.48458,106,BRICKFACE
9,0.111111,33,0.0,0.962963,5.040743,1.555556,3.055556,-1.555376,104,BRICKFACE
9,0.111111,81,0.0,0.42963,3.229632,1.222223,1.888889,-1.528895,98,BRICKFACE
9,0.0,6,0.0,0.596296,1.822224,1.944445,1.333334,-1.425885,90,BRICKFACE
9,0.111111,76,0.0,1.674073,2.399998,1.888889,1.333333,-1.606794,81,BRICKFACE
9,0.0,145,0.0,0.577778,0.399999,1.0,2.0,-1.705942,90,BRICKFACE
9,0.0,133,0.0,1.396297,1.229631,1.388889,2.111111,-1.768356,67,BRICKFACE
9,0.0,80,0.0,1.007408,0.551851,1.222222,0.944444,-1.567327,95,BRICKFACE
9,0.111111,75,0.0,0.344445,1.540741,1.166667,1.777778,-1.131973,107,BRICKFACE
9,0.0,123,0.0,2.107407,2.000002,2.277778,4.0,-1.72879,104,BRICKFACE
9,0.0,30,0.0,0.429629,1.277777,1.555555,1.5,-1.748835,56,BRICKFACE
9,0.0,94,0.0,3.362964,1.185185,2.555556,1.555556,-1.670171,67,BRICKFACE
9,0.111111,89,0.0,1.940741,2.740741,1.444444,1.888889,-1.357871,107,BRICKFACE
9,0.111111,86,0.0,1.885185,3.396294,2.055556,1.722222,-1.512555,88,BRICKFACE
9,0.0,65,0.0,0.32963,0.196296,0.611111,0.722222,-1.590164,75,BRICKFACE
9,0.0,149,0.0,3.940742,6.029632,2.111111,2.444445,-1.68954,77,BRICKFACE
9,0.0,141,0.0,2.118518,6.374074,1.888889,3.388889,-1.888408,62,BRICKFACE
9,0.0,98,0.0,3.629631,1.322222,2.222222,1.5,-1.446641,104,BRICKFACE
9,0.0,23,0.0,3.674073,0.785185,2.222222,1.777777,-1.771163,55,BRICKFACE
9,0.0,75,0.0,4.611113,3.718518,2.833334,2.222222,-1.8356,75,BRICKFACE
9,0.0,89,0.0,3.040739,1.218517,4.055556,2.388889,-1.563972,68,BRICKFACE
9,0.111111,38,0.0,1.674074,1.777778,1.777778,1.666667,-1.77166,41,BRICKFACE
9,0.0,76,0.0,5.496297,4.34074,2.222222,2.888888,-1.756712,64,BRICKFACE
9,0.0,25,0.0,0.151852,3.096297,0.944445,4.777777,-1.162844,116,BRICKFACE
9,0.0,6,0.0,1.999999,2.107407,1.666667,1.611111,-1.68129,51,BRICKFACE
9,0.0,32,0.0,3.174073,1.44074,2.277778,3.277778,-1.73537,45,BRICKFACE
9,0.0,149,0.0,1.144445,0.462963,1.5,1.388889,-1.724894,64,BRICKFACE
9,0.111111,29,0.0,3.751853,3.751853,2.611111,2.722222,-1.566335,81,BRICKFACE
9,0.0,2,0.0,0.666667,0.551853,2.0,1.055555,-1.360437,98,BRICKFACE
9,0.0,2,0.0,1.762962,3.496296,1.222222,2.555556,-1.544214,89,BRICKFACE
9,0.0,85,0.0,0.72963,1.144442,1.277778,1.833333,-1.649603,70,BRICKFACE
9,0.111111,70,0.0,1.807406,2.077779,2.111112,2.833333,-1.66796,71,BRICKFACE
9,0.0,69,0.0,0.951851,1.485185,1.277777,2.055555,-1.699326,59,BRICKFACE
9,0.0,14,0.0,1.007407,1.01111,1.555555,1.5,-1.569253,66,BRICKFACE
9,0.111111,127,0.0,0.844445,4.029627,1.666667,3.222222,-1.76489,120,BRICKFACE
9,0.111111,35,0.0,0.151851,0.507407,1.055556,1.388889,-1.842494,42,BRICKFACE
9,0.0,70,0.0,1.396297,1.366668,0.944445,2.166666,-1.713134,60,BRICKFACE
9,0.222222,12,0.0,0.207407,1.022222,1.222222,1.333334,-1.622211,56,BRICKFACE
9,0.0,149,0.0,0.562964,3.822222,1.222222,2.333333,-1.637777,92,BRICKFACE
9,0.0,80,0.0,1.633333,0.874074,1.5,1.555556,-1.632243,116,BRICKFACE
9,0.222222,98,0.0,0.518519,5.585183,1.444445,2.555556,-1.57896,119,BRICKFACE
9,0.111111,35,0.0,1.007407,3.855554,2.111111,2.833333,-1.676921,96,BRICKFACE
9,0.0,136,0.0,0.311111,2.196296,1.0,1.722222,-1.74518,70,BRICKFACE
9,0.0,19,0.0,1.574073,3.096295,1.277778,2.111111,-1.72683,63,BRICKFACE
9,0.111111,75,0.0,1.52963,1.096296,1.388889,1.888889,-1.334127,103,BRICKFACE
9,0.0,67,0.0,0.385186,4.285184,1.111111,2.277778,-1.620749,118,BRICKFACE
9,0.111111,133,0.0,1.022222,3.362961,1.0,2.777778,-1.530686,96,BRICKFACE
9,0.0,31,0.0,0.833334,0.966668,1.833334,1.833333,-1.650123,62,BRICKFACE
9,0.0,78,0.0,0.655556,1.92963,0.833333,1.611111,-1.312499,107,BRICKFACE
9,0.0,101,0.0,1.851851,3.866667,3.555555,3.0,-1.620451,80,BRICKFACE
9,0.0,141,0.0,1.007408,0.877779,1.444444,2.166667,-1.848523,68,BRICKFACE
9,0.111111,66,0.0,0.329629,0.651852,0.722223,2.222222,-1.457591,101,BRICKFACE
9,0.111111,26,0.0,2.177777,2.162962,2.0,2.555556,-1.55225,91,BRICKFACE
9,0.0,232,0.111111,11.885187,6.296297,2.388889,1.222222,-2.107303,126,FOLIAGE
9,0.0,228,0.0,0.077778,0.207407,0.166667,0.444444,-2.123254,123,FOLIAGE
9,0.0,220,0.0,0.062963,0.062963,0.388889,0.388889,-2.094395,120,FOLIAGE
9,0.0,221,0.0,0.211111,0.344444,1.166667,0.833333,-2.226355,107,FOLIAGE
9,0.0,231,0.0,14.962965,6.433335,3.444445,1.833333,-2.118937,124,FOLIAGE
9,0.0,224,0.0,0.474074,0.72963,1.222222,1.055556,-2.348987,95,FOLIAGE
9,0.0,240,0.0,749.76294,99.0963,29.222221,10.222221,-2.284187,75,FOLIAGE
9,0.111111,201,0.0,14.774076,9.618522,3.944444,3.722222,-2.180291,120,FOLIAGE
9,0.0,233,0.0,0.196296,0.207407,0.388889,0.555555,-2.191382,97,FOLIAGE
9,0.0,235,0.0,0.418518,0.296296,1.388889,0.777778,-2.248134,81,FOLIAGE
9,0.0,226,0.0,3.974073,2.696297,3.055556,1.777778,-2.305729,84,FOLIAGE
9,0.0,204,0.0,1.262963,1.440741,1.055556,1.055556,-2.24908,116,FOLIAGE
9,0.0,226,0.0,0.088889,0.211111,0.333333,0.5,-2.155984,110,FOLIAGE
9,0.0,227,0.0,45.929623,36.400005,3.611111,4.333333,-2.481874,69,FOLIAGE
9,0.0,241,0.111111,18.685184,37.500004,4.277778,3.833333,-2.193967,137,FOLIAGE
9,0.0,235,0.0,0.240741,0.32963,0.611111,0.944445,-2.269545,88,FOLIAGE
9,0.0,196,0.0,2.562963,0.922222,1.777778,1.5,-2.329423,93,FOLIAGE
9,0.0,237,0.0,0.151852,0.477778,0.944444,0.833333,-2.133095,106,FOLIAGE
9,0.0,207,0.0,0.651852,0.474074,0.888889,0.777778,-2.269023,97,FOLIAGE
9,0.0,206,0.0,14.829629,36.12222,4.888889,3.833333,-2.326257,80,FOLIAGE
9,0.0,217,0.0,0.785185,0.862962,0.888889,1.722222,-2.268176,73,FOLIAGE
9,0.0,194,0.0,0.433334,0.907407,1.5,1.388889,-2.284608,124,FOLIAGE
9,0.0,197,0.0,15.662961,14.400001,3.722222,3.666666,-2.205437,105,FOLIAGE
9,0.0,237,0.0,0.107407,0.044444,0.388889,0.333333,-2.094395,137,FOLIAGE
9,0.0,225,0.0,0.355556,0.311111,0.666667,0.666667,-2.217735,91,FOLIAGE
9,0.0,203,0.0,6.444444,11.674076,2.666667,3.444444,-2.332766,93,FOLIAGE
9,0.0,226,0.111111,991.7184,1039.5408,19.111113,20.444445,-2.488979,69,FOLIAGE
9,0.0,239,0.0,0.077778,0.166667,0.5,0.5,-2.164094,123,FOLIAGE
9,0.0,221,0.0,0.240741,0.240741,0.611111,0.388889,-2.094395,111,FOLIAGE
9,0.0,241,0.111111,23.377783,63.76296,5.666666,6.777779,-2.266389,90,FOLIAGE
9,0.0,215,0.0,0.133333,0.044444,0.333333,0.666667,-2.169865,123,FOLIAGE
9,0.0,220,0.0,0.02963,0.074074,0.222222,0.444444,-2.16176,124,FOLIAGE
9,0.0,217,0.0,0.344445,0.385185,1.166667,0.555555,-2.216604,115,FOLIAGE
9,0.0,242,0.0,189.44075,110.8778,22.388887,15.166667,-2.274461,81,FOLIAGE
9,0.0,235,0.0,0.340741,0.3,0.444444,0.5,-2.156366,120,FOLIAGE
9,0.0,214,0.0,0.862963,0.533333,1.277778,1.333333,-2.288981,79,FOLIAGE
9,0.0,196,0.0,83.351845,68.87406,7.277777,5.777778,-2.289874,100,FOLIAGE
9,0.0,195,0.0,4.462964,4.651851,3.055555,2.777778,-2.318885,99,FOLIAGE
9,0.0,214,0.0,0.062963,0.074074,0.277778,0.111111,-2.132635,121,FOLIAGE
9,0.0,230,0.0,0.151852,0.062963,0.388889,0.388889,-2.11372,98,FOLIAGE
9,0.0,199,0.0,1.440741,6.02963,2.388889,2.444444,-2.226247,100,FOLIAGE
9,0.0,234,0.0,7.84074,7.574073,1.722222,1.388889,-2.173204,122,FOLIAGE
9,0.0,230,0.0,0.107407,0.151852,0.277778,0.277778,-2.094395,124,FOLIAGE
9,0.0,205,0.0,688.0741,121.24443,24.555555,8.333333,-2.321343,83,FOLIAGE
9,0.0,240,0.0,40.862957,155.3222,16.277779,14.166667,-2.286295,79,FOLIAGE
9,0.0,226,0.0,0.818518,1.44074,1.277778,1.388889,-2.216721,72,FOLIAGE
9,0.0,228,0.0,0.196296,0.385185,0.722222,1.111111,-2.225735,91,FOLIAGE
9,0.0,224,0.0,1.277778,1.066666,1.5,2.333333,-2.355641,73,FOLIAGE
9,0.0,234,0.0,0.211111,0.566667,0.833333,0.5,-2.152507,110,FOLIAGE
9,0.0,201,0.111111,222.70003,105.54074,9.5,8.777779,-2.363577,86,FOLIAGE
9,0.0,183,0.0,0.329632,1.274081,1.055557,0.777779,-2.225537,78,SKY
9,0.0,181,0.0,0.462964,0.255555,0.722221,0.5,-2.264532,27,SKY
9,0.0,236,0.0,0.462963,1.440747,0.722224,1.388891,-2.282217,42,SKY
9,0.0,254,0.0,0.77407,1.040744,0.94444,1.388891,-2.187422,57,SKY
9,0.0,18,0.0,0.207407,0.162961,0.888891,1.111115,-2.292384,13,SKY
9,0.0,189,0.0,1.288892,0.418522,1.0,1.055555,-2.317384,107,SKY
9,0.0,98,0.0,0.774073,0.874068,1.722227,1.111115,-2.268529,41,SKY
9,0.0,222,0.0,0.166667,0.844443,1.166672,1.0,-2.231555,54,SKY
9,0.0,181,0.0,0.474069,0.207406,1.222224,0.777779,-2.312874,87,SKY
9,0.0,155,0.0,0.240737,0.25185,1.055557,1.444445,-2.146716,27,SKY
9,0.0,7,0.0,0.729626,0.374079,1.277779,0.944445,-2.214612,18,SKY
9,0.0,173,0.0,0.3,1.066667,0.5,1.333333,-2.309551,113,SKY
9,0.0,139,0.0,0.355559,0.062963,0.666667,0.944448,-2.232895,16,SKY
9,0.0,206,0.0,1.496289,1.407412,1.222219,1.888885,-2.182567,26,SKY
9,0.0,64,0.0,0.151853,0.31111,0.944445,1.666672,-2.358602,19,SKY
9,0.0,243,0.0,0.207406,1.26297,1.222224,1.277781,-2.278428,48,SKY
9,0.0,156,0.0,0.162964,1.040738,0.777774,2.611109,-2.280755,32,SKY
9,0.0,184,0.0,0.25185,0.118519,0.444445,0.777774,-2.328472,15,SKY
9,0.0,245,0.0,1.022222,0.211111,1.0,1.166669,-2.27511,18,SKY
9,0.0,191,0.0,0.385188,0.38519,0.444445,1.111109,-2.262555,47,SKY
9,0.0,180,0.0,0.329631,0.666667,0.944443,1.0,-2.346234,97,SKY
9,0.0,122,0.0,0.311116,5.051852,1.0,2.888891,-2.521648,11,SKY
9,0.111111,145,0.0,0.340741,1.140745,0.555557,1.888891,-2.2,34,SKY
9,0.0,193,0.0,0.285183,0.285183,0.277779,0.722221,-2.146845,35,SKY
9,0.0,181,0.0,0.211111,1.229631,0.833336,1.444443,-2.330563,15,SKY
9,0.0,235,0.0,0.388882,0.488884,1.166667,1.0,-2.146204,22,SKY
9,0.0,240,0.0,1.0074,0.207411,1.222224,0.888888,-2.230725,26,SKY
9,0.0,172,0.0,0.418517,0.71111,0.722221,0.666664,-2.251504,31,SKY
9,0.0,209,0.0,0.255559,3.855552,0.833333,2.166667,-2.401587,11,SKY
9,0.0,179,0.0,0.385187,0.329633,0.444448,0.611109,-2.328735,101,SKY
